PeriodID,NodeName,CutPattern,CutPatternType,CutPatternOutput,CutPatternOutputQty,DowngradeOutputQty,FgProduct,FgType,FgInput,FgInputQty
1,A08,23102653-NFA-23,001-C01,20001410-NFA-23,1385.983,4653.988,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102761-NFA-34,001-C01,20001410-NFA-34,1988.006,3976.013,10098750,1,20001410-NFA-12345,400
1,A08,23102761-NFA-34,001-C01,20001410-NFA-34,1988.006,3976.013,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102484-NFA-45,001-C01,20001410-NFA-45,500,1500.001,10098750,1,20001410-NFA-12345,400
1,A08,23102484-NFA-45,001-C01,20001410-NFA-45,500,1500.001,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102770-NFA-45,001-C01,20001410-NFA-45,500,1500.001,10098750,1,20001410-NFA-12345,400
1,A08,23102770-NFA-45,001-C01,20001410-NFA-45,500,1500.001,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044944,1,20001503-ABF-1234,40
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10032678,1,20001503-ABF-1234,54.006
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10038154,1,20001503-ABF-1234,24
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044672,1,20001503-ABF-1234,780
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044943,1,20001503-ABF-1234,80
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044944,1,20001503-ABF-1234,40
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10032678,1,20001503-ABF-1234,54.006
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10038154,1,20001503-ABF-1234,24
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044672,1,20001503-ABF-1234,780
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044943,1,20001503-ABF-1234,80
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,3482.939,10083744,1,20001503-NFA-12,56.015
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,2913.099,10083744,1,20001503-NFA-12,56.015
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,3482.939,10098744,1,20001503-NFA-12,2370
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,2913.099,10098744,1,20001503-NFA-12,2370
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10073450,1,20001503-NFA-123,5454.015
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10073450,1,20001503-NFA-123,5454.015
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10098734,1,20001503-NFA-1234,1600
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10098734,1,20001503-NFA-1234,1600
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044950,1,20001503-NFA-12345,112
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044953,1,20001503-NFA-12345,1240
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044954,1,20001503-NFA-12345,64
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044952,1,20001503-NFA-12345,1220
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044951,1,20001503-NFA-12345,360
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044950,1,20001503-NFA-12345,112
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044954,1,20001503-NFA-12345,64
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044952,1,20001503-NFA-12345,1220
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044951,1,20001503-NFA-12345,360
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044672,1,20001503-ABF-1234,780
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044943,1,20001503-ABF-1234,80
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10032678,1,20001503-ABF-1234,54.006
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10038154,1,20001503-ABF-1234,24
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044944,1,20001503-ABF-1234,40
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044672,1,20001503-ABF-1234,780
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044943,1,20001503-ABF-1234,80
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10032678,1,20001503-ABF-1234,54.006
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10038154,1,20001503-ABF-1234,24
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044944,1,20001503-ABF-1234,40
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,793.996,10098744,1,20001503-NFA-12,2370
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,793.996,10083744,1,20001503-NFA-12,56.015
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,1009.99,10083744,1,20001503-NFA-12,56.015
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,1009.99,10098744,1,20001503-NFA-12,2370
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10073450,1,20001503-NFA-123,5454.015
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10073450,1,20001503-NFA-123,5454.015
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10098734,1,20001503-NFA-1234,1600
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10098734,1,20001503-NFA-1234,1600
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044950,1,20001503-NFA-12345,112
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044950,1,20001503-NFA-12345,112
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044951,1,20001503-NFA-12345,360
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044952,1,20001503-NFA-12345,1220
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044954,1,20001503-NFA-12345,64
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044951,1,20001503-NFA-12345,360
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044952,1,20001503-NFA-12345,1220
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044954,1,20001503-NFA-12345,64
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,1637.993,10098364,1,20001503-NFA-2,2896
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,1421.999,10098364,1,20001503-NFA-2,2896
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10098057,1,20001503-NFA-23,96
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10098374,1,20001503-NFA-23,912
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10098058,1,20001503-NFA-23,1320
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10098057,1,20001503-NFA-23,96
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10098374,1,20001503-NFA-23,912
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10098058,1,20001503-NFA-23,1320
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044944,1,20001503-ABF-1234,40
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10038154,1,20001503-ABF-1234,24
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10032678,1,20001503-ABF-1234,54.006
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044943,1,20001503-ABF-1234,80
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044672,1,20001503-ABF-1234,780
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10044944,1,20001503-ABF-1234,40
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10038154,1,20001503-ABF-1234,24
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10032678,1,20001503-ABF-1234,54.006
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10044943,1,20001503-ABF-1234,80
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10044672,1,20001503-ABF-1234,780
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,6962.021,10073450,1,20001503-NFA-123,5454.015
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,5079.987,10073450,1,20001503-NFA-123,5454.015
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10098734,1,20001503-NFA-1234,1600
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10098734,1,20001503-NFA-1234,1600
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044954,1,20001503-NFA-12345,64
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044952,1,20001503-NFA-12345,1220
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044951,1,20001503-NFA-12345,360
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044950,1,20001503-NFA-12345,112
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10044954,1,20001503-NFA-12345,64
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10044952,1,20001503-NFA-12345,1220
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10044951,1,20001503-NFA-12345,360
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10044950,1,20001503-NFA-12345,112
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10098057,1,20001503-NFA-23,96
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10098058,1,20001503-NFA-23,1320
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10098374,1,20001503-NFA-23,912
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10098058,1,20001503-NFA-23,1320
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10098374,1,20001503-NFA-23,912
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10098057,1,20001503-NFA-23,96
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2982.006,10044944,1,20001503-ABF-1234,40
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2982.006,10044672,1,20001503-ABF-1234,780
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2982.006,10044943,1,20001503-ABF-1234,80
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2982.006,10032678,1,20001503-ABF-1234,54.006
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2982.006,10038154,1,20001503-ABF-1234,24
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,3029.994,10098734,1,20001503-NFA-1234,1600
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2004,10044951,1,20001503-NFA-12345,360
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2004,10044952,1,20001503-NFA-12345,1220
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2004,10044954,1,20001503-NFA-12345,64
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2004,10044953,1,20001503-NFA-12345,1240
1,A08,23102761-ABF-4,001-C01,20001503-ABF-4,2004,2004,10044950,1,20001503-NFA-12345,112
1,A08,23102523-FA-12345,001-C01,20001503-FA-12345,582,1164,10044953,1,20001503-NFA-12345,1240
1,A08,23102523-FA-12345,001-C01,20001503-FA-12345,582,1164,10044950,1,20001503-NFA-12345,112
1,A08,23102523-FA-12345,001-C01,20001503-FA-12345,582,1164,10044951,1,20001503-NFA-12345,360
1,A08,23102523-FA-12345,001-C01,20001503-FA-12345,582,1164,10044952,1,20001503-NFA-12345,1220
1,A08,23102523-FA-12345,001-C01,20001503-FA-12345,582,1164,10044954,1,20001503-NFA-12345,64
1,A08,23102644-NFA-123,001-C01,20001503-NFA-123,500,500,10098734,1,20001503-NFA-1234,1600
1,A08,23102644-NFA-123,001-C01,20001503-NFA-123,500,500,10044954,1,20001503-NFA-12345,64
1,A08,23102644-NFA-123,001-C01,20001503-NFA-123,500,500,10044952,1,20001503-NFA-12345,1220
1,A08,23102644-NFA-123,001-C01,20001503-NFA-123,500,500,10044951,1,20001503-NFA-12345,360
1,A08,23102644-NFA-123,001-C01,20001503-NFA-123,500,500,10044950,1,20001503-NFA-12345,112
1,A08,23102644-NFA-123,001-C01,20001503-NFA-123,500,500,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10083744,1,20001503-NFA-12,56.015
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10098744,1,20001503-NFA-12,2370
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10098744,1,20001503-NFA-12,2370
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10083744,1,20001503-NFA-12,56.015
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10098744,1,20001503-NFA-12,2370
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10083744,1,20001503-NFA-12,56.015
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10073450,1,20001503-NFA-123,5454.015
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10073450,1,20001503-NFA-123,5454.015
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10073450,1,20001503-NFA-123,5454.015
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10098734,1,20001503-NFA-1234,1600
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10098734,1,20001503-NFA-1234,1600
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10098734,1,20001503-NFA-1234,1600
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10044954,1,20001503-NFA-12345,64
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10044952,1,20001503-NFA-12345,1220
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10044951,1,20001503-NFA-12345,360
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10044950,1,20001503-NFA-12345,112
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10044953,1,20001503-NFA-12345,1240
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10044954,1,20001503-NFA-12345,64
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10044952,1,20001503-NFA-12345,1220
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10044951,1,20001503-NFA-12345,360
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10044950,1,20001503-NFA-12345,112
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10044954,1,20001503-NFA-12345,64
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10044952,1,20001503-NFA-12345,1220
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10044951,1,20001503-NFA-12345,360
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10044950,1,20001503-NFA-12345,112
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10098374,1,20001503-NFA-23,912
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10098058,1,20001503-NFA-23,1320
1,A08,23102367-NFA-2,001-C01,20001503-NFA-2,614.008,614.008,10098057,1,20001503-NFA-23,96
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10098374,1,20001503-NFA-23,912
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10098058,1,20001503-NFA-23,1320
1,A08,23102523-NFA-2,001-C01,20001503-NFA-2,607.932,607.932,10098057,1,20001503-NFA-23,96
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10098374,1,20001503-NFA-23,912
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10098058,1,20001503-NFA-23,1320
1,A08,23102809-NFA-2,001-C01,20001503-NFA-2,752.06,752.06,10098057,1,20001503-NFA-23,96
1,A08,23102809-NFA-23,001-C01,20001503-NFA-23,1882.021,2822.026,10073450,1,20001503-NFA-123,5454.015
1,A08,23102653-NFA-23,001-C01,20001503-NFA-23,1385.983,2325.988,10073450,1,20001503-NFA-123,5454.015
1,A08,23102653-NFA-23,001-C01,20001503-NFA-23,1385.983,1385.983,10098734,1,20001503-NFA-1234,1600
1,A08,23102809-NFA-23,001-C01,20001503-NFA-23,1882.021,1882.021,10098734,1,20001503-NFA-1234,1600
1,A08,23102809-NFA-23,001-C01,20001503-NFA-23,1882.021,1882.021,10044953,1,20001503-NFA-12345,1240
1,A08,23102809-NFA-23,001-C01,20001503-NFA-23,1882.021,1882.021,10044950,1,20001503-NFA-12345,112
1,A08,23102809-NFA-23,001-C01,20001503-NFA-23,1882.021,1882.021,10044951,1,20001503-NFA-12345,360
1,A08,23102809-NFA-23,001-C01,20001503-NFA-23,1882.021,1882.021,10044952,1,20001503-NFA-12345,1220
1,A08,23102809-NFA-23,001-C01,20001503-NFA-23,1882.021,1882.021,10044954,1,20001503-NFA-12345,64
1,A08,23102653-NFA-23,001-C01,20001503-NFA-23,1385.983,1385.983,10044953,1,20001503-NFA-12345,1240
1,A08,23102653-NFA-23,001-C01,20001503-NFA-23,1385.983,1385.983,10044950,1,20001503-NFA-12345,112
1,A08,23102653-NFA-23,001-C01,20001503-NFA-23,1385.983,1385.983,10044951,1,20001503-NFA-12345,360
1,A08,23102653-NFA-23,001-C01,20001503-NFA-23,1385.983,1385.983,10044952,1,20001503-NFA-12345,1220
1,A08,23102653-NFA-23,001-C01,20001503-NFA-23,1385.983,1385.983,10044954,1,20001503-NFA-12345,64
1,A08,23102761-NFA-34,001-C01,20001503-NFA-34,1988.006,2562.012,10098734,1,20001503-NFA-1234,1600
1,A08,23102761-NFA-34,001-C01,20001503-NFA-34,1988.006,3402.006,10044953,1,20001503-NFA-12345,1240
1,A08,23102761-NFA-34,001-C01,20001503-NFA-34,1988.006,3402.006,10044950,1,20001503-NFA-12345,112
1,A08,23102761-NFA-34,001-C01,20001503-NFA-34,1988.006,3402.006,10044951,1,20001503-NFA-12345,360
1,A08,23102761-NFA-34,001-C01,20001503-NFA-34,1988.006,3402.006,10044952,1,20001503-NFA-12345,1220
1,A08,23102761-NFA-34,001-C01,20001503-NFA-34,1988.006,3402.006,10044954,1,20001503-NFA-12345,64
1,A08,23102484-NFA-45,001-C01,20001503-NFA-45,500,1500,10044953,1,20001503-NFA-12345,1240
1,A08,23102484-NFA-45,001-C01,20001503-NFA-45,500,1500,10044950,1,20001503-NFA-12345,112
1,A08,23102484-NFA-45,001-C01,20001503-NFA-45,500,1500,10044951,1,20001503-NFA-12345,360
1,A08,23102484-NFA-45,001-C01,20001503-NFA-45,500,1500,10044952,1,20001503-NFA-12345,1220
1,A08,23102484-NFA-45,001-C01,20001503-NFA-45,500,1500,10044954,1,20001503-NFA-12345,64
1,A08,23102770-NFA-45,001-C01,20001503-NFA-45,500,1500,10044953,1,20001503-NFA-12345,1240
1,A08,23102770-NFA-45,001-C01,20001503-NFA-45,500,1500,10044950,1,20001503-NFA-12345,112
1,A08,23102770-NFA-45,001-C01,20001503-NFA-45,500,1500,10044951,1,20001503-NFA-12345,360
1,A08,23102770-NFA-45,001-C01,20001503-NFA-45,500,1500,10044952,1,20001503-NFA-12345,1220
1,A08,23102770-NFA-45,001-C01,20001503-NFA-45,500,1500,10044954,1,20001503-NFA-12345,64
1,A08,23102211-ABF-2,001-C01,20001602-ABF-2,500,1715.994,10094003,1,20001602-NFA-23,10472
1,A08,23102367-ABF-2,001-C01,20001602-ABF-2,715.994,1931.988,10094003,1,20001602-NFA-23,10472
1,A08,23102081-ABF-23,001-C01,20001602-ABF-23,1065.984,5079.986,10094003,1,20001602-NFA-23,10472
1,A08,23102367-ABF-23,001-C01,20001602-ABF-23,2948.018,6962.02,10094003,1,20001602-NFA-23,10472
1,A08,23102809-NFA-2,001-C01,20001602-NFA-2,752.06,2726.06,10094003,1,20001602-NFA-23,10472
1,A08,23102367-NFA-2,001-C01,20001602-NFA-2,614.008,2588.008,10094003,1,20001602-NFA-23,10472
1,A08,23102523-NFA-2,001-C01,20001602-NFA-2,607.932,2581.932,10094003,1,20001602-NFA-23,10472
1,A08,23102436-ABF-12,001-C01,20001603-ABF-12,1350.926,1350.926,10093112,1,20001603-NFA-12345,500
1,A08,23102358-ABF-12,001-C01,20001603-ABF-12,781.086,781.086,10093112,1,20001603-NFA-12345,500
1,A08,23102761-ABF-4,001-C01,20001603-ABF-4,2004,4008.001,10044912,1,20001603-ABF-34,2004.002
1,A08,23102761-ABF-4,001-C01,20001603-ABF-4,2004,2004,10093112,1,20001603-NFA-12345,500
1,A08,23102761-ABF-4,001-C01,20001603-ABF-4,2004,2004,10059770,1,20001603-NFA-34,1988.011
1,A08,23102644-NFA-123,001-C01,20001603-NFA-123,500,1000,10093112,1,20001603-NFA-12345,500
1,A08,23102761-NFA-34,001-C01,20001603-NFA-34,1988.006,1988.006,10093112,1,20001603-NFA-12345,500
1,A08,23102436-ABF-12,001-C01,20001801-ABF-12,1350.926,3482.939,10044857,1,20001801-ABF-123,2132.018
1,A08,23102358-ABF-12,001-C01,20001801-ABF-12,781.086,2913.099,10044857,1,20001801-ABF-123,2132.018
1,A08,23102358-ABF-12,001-C01,20001801-ABF-12,781.086,781.086,10093853,1,20001801-NFA-123,300
1,A08,23102358-ABF-12,001-C01,20001801-ABF-12,781.086,781.086,10093852,1,20001801-NFA-123,200
1,A08,23102436-ABF-12,001-C01,20001801-ABF-12,1350.926,1350.926,10093853,1,20001801-NFA-123,300
1,A08,23102436-ABF-12,001-C01,20001801-ABF-12,1350.926,1350.926,10093852,1,20001801-NFA-123,200
1,A08,23102436-ABF-12,001-C01,20001801-ABF-12,1350.926,1350.926,10059180,1,20001801-NFA-12345,1988.006
1,A08,23102358-ABF-12,001-C01,20001801-ABF-12,781.086,781.086,10059180,1,20001801-NFA-12345,1988.006
1,A08,23102761-ABF-4,001-C01,20001801-ABF-4,2004,2004,10059180,1,20001801-NFA-12345,1988.006
1,A08,23102644-NFA-123,001-C01,20001801-NFA-123,500,500,10059180,1,20001801-NFA-12345,1988.006
1,A08,23102761-NFA-34,001-C01,20001801-NFA-34,1988.006,3976.012,10059180,1,20001801-NFA-12345,1988.006
